id,name,popularity,album_name,release_date,duration_ms,explicit,artist_name,duration_min
4NO6tr1qkrDQWgz0IEyxwE,harusnya aku,66,pagi pulang pagi,2014-09-17,282306,False,armada,4.71
1N9KSlqlBbPF0NNYWtttma,hargai aku,64,satu hati sejuta cinta,2012-04-30,245373,False,armada,4.09
2CulJODngVvPoLtQrZVWoy,mau dibawa kemana,64,hal terbesar,2009-07-23,239573,False,armada,3.99
3TBFMVl8kkpizYrO9lYHje,pergi pagi pulang pagi,63,pagi pulang pagi,2014-09-17,213053,False,armada,3.55
78zssGNrP4I5WoCtr9K2E7,cinta itu buta,62,hal terbesar,2009-07-23,242946,False,armada,4.05
2uy1RsdzULhpzJCiWoTlK3,buka hatimu,60,hal terbesar,2009-07-23,274826,False,armada,4.58
6v9LrcHY72rvk1HtKOeAwj,penantian,60,pagi pulang pagi,2014-09-17,249146,False,armada,4.15
6nTiIhLmQ3FWhvrGafw2zj,american idiot,83,american idiot,2004-09-21,176346,True,green day,2.94
6L89mwZXSOwYl76YXfX13s,basket case,82,dookie,1994-01-02,181533,False,green day,3.03
6ORqU0bHbVCRjXm9AjyHyZ,good riddance (time of your life),82,nimrod,1997-10-14,153466,True,green day,2.56
0U87auHx1iZTEFcq9KVdmO,boulevard of broken dreams,73,american idiot (20th anniversary deluxe edition),2024-10-25,260936,True,green day,4.35
3ZffCQKLFLUvYM59XKLbVm,wake me up when september ends,79,american idiot,2004-09-21,285653,False,green day,4.76
1nLnpLXvl68RZCSjfkyiaa,brain stew,78,insomniac,1995-10-10,193000,True,green day,3.22
1Dr1fXbc2IxaK1Mu8P8Khz,when i come around,78,dookie,1994-01-02,178000,False,green day,2.97
0lvhEsN1zkMzfp2M1o17yy,holiday,71,american idiot (20th anniversary deluxe edition),2024-10-25,232826,False,green day,3.88
64yrDBpcdwEdNY9loyEGbX,21 guns,76,21st century breakdown,2009-05-15,321093,False,green day,5.35
5TpPSTItCwtZ8Sltr3vdzm,last night on earth,76,21st century breakdown,2009-05-15,236533,False,green day,3.94
7ADK1rnMzP6PGWhoqWirBJ,pupus,69,cintailah cinta,2002-05-04,305906,False,dewa,5.1
0cc9lgdfHqeS8t9BzbFFmj,risalah hati,69,bintang lima,2000-05-15,292560,False,dewa,4.88
1jdTmewGT2IcFxGnwZgLKa,dua sedjoli,64,bintang lima,2000-05-15,324400,False,dewa,5.41
6LVz9rEORZOXopyaXN9FXp,satu,64,laskar cinta,2004-11-24,286573,False,dewa,4.78
7jOFzcYm74WaqS79ApFGhN,arjuna,62,cintailah cinta,2002-05-04,313533,False,dewa,5.23
3dq7P5E95LStGTQ3XejQIl,pangeran cinta,60,laskar cinta,2004-11-24,280626,False,dewa,4.68
0uxMIFFrGMKlx5wpHAUJsk,separuh nafas,56,bintang lima,2000-05-15,300533,False,dewa,5.01
4huqghnepsIzBA01HfaAG3,cemburu,56,bintang lima,2000-05-15,187306,False,dewa,3.12
50eBgQYY23rTTIoHVDuSIw,mistikus cinta,57,cintailah cinta,2002-05-04,337973,False,dewa,5.63
4SBtl9yUdMjc8erkDiKzxG,lagu cinta,55,bintang lima,2000-05-15,266866,False,dewa,4.45
0C3xZJueyBvvMSsl0cETA6,yank,65,cari jodoh,2009-05-20,274555,False,wali,4.58
5jsSSCQC4rj1DG3PZeUhl6,baik baik sayang,63,cari jodoh,2009-05-20,251842,False,wali,4.2
2ALQHMFnSjKzRhGwXVSfHD,nenekku pahlawanku,62,aku bukan bang toyib,2011-06-27,255675,False,wali,4.26
2Hj56hnZ8aAFxxkh7HMfsE,aku bukan bang toyib,61,aku bukan bang toyib,2011-06-27,206079,False,wali,3.43
0mZBXkJqykknHpsrU57RYZ,cari jodoh,61,cari jodoh,2009-05-20,250847,False,wali,4.18
29GszwSbH9jtj74nwNWf4Z,doaku untukmu sayang,60,aku bukan bang toyib,2011-06-27,226484,False,wali,3.77
4MKwqMQv8PK4Ic0UVC0N8b,emang dasar,60,orang bilang,2008-10-03,249657,False,wali,4.16
1dXlBKrJS9L7Qbna1AkgNy,tobat maksiat (tomat),60,special religi wali cari berkah,2013-07-17,264709,False,wali,4.41
4Ve1oXU5Xigfqzi6cR9lZ0,harga diriku,58,cari jodoh,2009-05-20,257657,False,wali,4.29
2e4QJVhefbhS3alcngL1WQ,si udin bertanya (robbana atina),58,doa'in ya penonton,2015-12-23,259027,False,wali,4.32
6vkwqlK4h0rgpIgL9tChaz,kamu ngga sendirian,65,discography hitam putih,2005-01-07,280240,False,tipe-x,4.67
06CZctheMwPh3Q9hO2S89a,selamat jalan,63,mereka tak pernah mengerti,2001-07-15,267266,False,tipe-x,4.45
1VqpUh3Qykgmr8snpr54An,genit,62,ska phobia,1999-08-09,191266,False,tipe-x,3.19
25Sk65Rg036j9sr1eSOm8l,mawar hitam,62,discography hitam putih,2005-01-07,269826,False,tipe-x,4.5
6O3LRhurLdkBNeAjXer6ye,salam rindu,61,mereka tak pernah mengerti,2001-07-15,223933,False,tipe-x,3.73
3ftgXUTr0zAZLQsckXH6Cw,boyband,62,seven,2012-01-01,230426,False,tipe-x,3.84
2DaGE6g765tbp2MTmYCZs2,sakit hati,59,mereka tak pernah mengerti,2001-07-15,222600,False,tipe-x,3.71
0ulmJXkjt9ReyOhYorSEBR,melati aku benci kamu,56,discography hitam putih,2005-01-07,208226,False,tipe-x,3.47
6N886u0WmowW9EmcSxQIV8,tanda-tanda patah hati,55,discography hitam putih,2005-01-07,197026,False,tipe-x,3.28
2hUXm5Pskc2QZR9YhMuwO0,cerita tahun lalu,54,cerita tahun lalu,2017-05-18,235156,False,tipe-x,3.92
3jqOKTYh4XH9khpOXQp89Y,cinta ini membunuhku,71,perubahan,2008-03-01,243623,False,d’masiv,4.06
08GY4vZq1JWiT7xIAZUfw6,merindukanmu,67,perubahan,2008-03-01,265729,False,d’masiv,4.43
0YfscnvXldBX790yR8OXXm,pergilah kasih,63,persiapan,2012-01-01,247617,False,d’masiv,4.13
0un0v6Aw6EvlFZJpzmNEMd,diantara kalian,62,perubahan,2008-03-01,271394,False,d’masiv,4.52
0jY7AaxTwGrO9xYDUk0hev,diam tanpa kata,61,perubahan,2008-03-01,236007,False,d’masiv,3.93
0BPOskXqLW4DaFTPodiPjD,natural,60,persiapan,2012-01-01,234150,False,d’masiv,3.9
54qC5I30ziFx3woB3Q0l03,cinta sampai disini,59,perubahan,2008-03-01,254490,False,d’masiv,4.24
0xBpUyL8GzcmBcX2lbGCgE,jangan menyerah,56,perjalanan,2009-01-12,259506,False,d’masiv,4.33
1OrMRZWLCkTjGZPLE67nQv,rindu 1/2 mati,56,perjalanan,2009-01-12,213159,False,d’masiv,3.55
2ZZEePSS6HBNWdF6uq4sqR,semakin,56,perjalanan,2009-01-12,202106,False,d’masiv,3.37
70LcF31zb1H0PyJoS1Sx1r,creep,89,pablo honey,1993-02-22,238640,True,radiohead,3.98
10nyNJ6zNy2YVYLrcwLccB,no surprises,84,ok computer,1997-05-28,229120,False,radiohead,3.82
63OQupATfueTdZMWTxW03A,karma police,82,ok computer,1997-05-28,264066,False,radiohead,4.4
5Qv2Nby1xTr9pQyjkrc94J,all i need,80,in rainbows,2007-12-28,228746,False,radiohead,3.81
2fuYa3Lx06QQJAm0MjztKr,let down,80,ok computer,1997-05-28,299560,False,radiohead,4.99
0YJ9FWWHn9EfnN0lHwbzvV,jigsaw falling into place,79,in rainbows,2007-12-28,248893,False,radiohead,4.15
73CKjW3vsUXRpy3NnX4H7F,fake plastic trees,79,the bends,1995-03-13,290706,False,radiohead,4.85
2a1iMaoWQ5MnvLFBDv4qkf,high and dry,78,the bends,1995-03-13,257480,False,radiohead,4.29
0z1o5L7HJx562xZSATcIpY,exit music (for a film),77,ok computer,1997-05-28,267186,False,radiohead,4.45
4wajJ1o7jWIg62YqpkHC7S,weird fishes / arpeggi,77,in rainbows,2007-12-28,318186,False,radiohead,5.3
0pVujrkHwuN9nAN9zGcEyy,manusia bodoh,66,heaven of love,2004-10-28,257927,False,ada band,4.3
0hcshcvKuOODyfuvkfoW9S,yang terbaik bagimu (jangan lupakan ayah) [feat. gita gutawa],65,heaven of love,2004-10-28,252261,False,ada band,4.2
0DnegHbBQokdwMnHgaBLoX,haruskah ku mati,64,romantic rhapsody,2006-03-27,283840,False,ada band,4.73
2n3qmVFvKlYnCoPazri770,karena wanita (ingin dimengerti),64,romantic rhapsody,2006-03-27,276735,False,ada band,4.61
3wgsNf9cC9z3OOrCWzQZNN,setengah hati,61,heaven of love,2004-10-28,274877,False,ada band,4.58
4F79Jl1h1PQAAZ9SS4igBy,surga cinta,58,romantic rhapsody,2006-03-27,269026,False,ada band,4.48
2EHQj8X7KUJrEY0svesMP5,masih sahabatku kekasihku,57,metamorphosis,2003-01-01,294238,False,ada band,4.9
6ps47eufwZkYnmeRJ9BEMG,kau auraku,56,heaven of love,2004-10-28,272741,False,ada band,4.55
73Lvi62k7EyKVMVqdaku8d,pemain cinta,54,harmonious,2008-06-26,242509,False,ada band,4.04
7hq08K6YBaTaDzkaEnDyBa,ku curi lagi hatimu,52,chemistry,2016-04-03,223373,False,ada band,3.72
5qqabIl2vWzo9ApSC317sa,wonderwall - remastered,78,(what's the story) morning glory? [remastered],1995-02-10,258773,False,oasis,4.31
0UvCh63URrLFcPkKt99hHd,don't look back in anger - remastered,74,(what's the story) morning glory? [remastered],1995-02-10,289560,False,oasis,4.83
5YciOakY5dB5dULkiLdCaf,stop crying your heart out,74,heathen chemistry,2002-03-02,303133,False,oasis,5.05
1wo3UYTeizJHkwYIuLuBPF,champagne supernova - remastered,67,(what's the story) morning glory? [remastered],1995-02-10,451320,False,oasis,7.52
1KgfeuVn5OlsBEtoEmBa1t,live forever,65,definitely maybe,1994-08-29,276866,False,oasis,4.61
7aSSsHnGQ54rbMZpXApmtU,stand by me,64,be here now,1997-08-07,356600,False,oasis,5.94
6dUfUi14QkuIpGA0GFFPyC,supersonic - remastered,61,definitely maybe (remastered),1994-08-29,283786,False,oasis,4.73
02ePjHjIiszSYqeLykvpTN,she's electric - remastered,59,(what's the story) morning glory? [remastered],1995-02-10,220920,False,oasis,3.68
4bvi8n8Xa2kX0UG02cvuE9,married with children - remastered,58,definitely maybe (remastered),1994-08-29,195000,False,oasis,3.25
62L8HlrCQLvBHKfpu8iqLa,slide away - remastered,58,definitely maybe (remastered),1994-08-29,392306,False,oasis,6.54
7gB98EWp4p9VKxOToaqrhM,cinta terakhir,70,selalu ada,2006-07-17,237586,False,ari lasso,3.96
6bE0o9hYUPYlokZIH79oM0,hampa,65,keseimbangan,2003-10-02,298893,False,ari lasso,4.98
7CXsE5oWYVzBLOza8HtGxp,aku dan dirimu (feat. bunga citra lestari) - remastered 2024,43,ari lasso (remastered 2024),2024-06-14,266021,False,ari lasso,4.43
1vx8MAnPkvu2Vq6LlfPMKM,jika (feat. melly goeslaw),45,sendiri dulu,2001-08-08,325560,False,ari lasso,5.43
2x7FNOlOS0ZYn0Bsv8S3FG,rahasia perempuan,57,keseimbangan,2003-10-02,210040,False,ari lasso,3.5
6TDxFogJOtrsVVK5eNWjIP,arti cinta,56,"kulihat, kudengar, kurasa",2004-07-07,251293,False,ari lasso,4.19
6gaBaCDrTZgKlFiYQ3jR5H,lirih,53,selalu ada,2006-07-17,246986,False,ari lasso,4.12
5n8YOy9hd8o4d3OHteTVCJ,cintailah aku sepenuh hati,52,yang terbaik,2012-03-06,247533,False,ari lasso,4.13
3TVArL88oAxj3s4nhAaeaq,penjaga hati,52,sendiri dulu,2001-08-08,247466,False,ari lasso,4.12
5cGvCQYsh98oklfvH6Dl0n,mengejar matahari,51,"kulihat, kudengar, kurasa",2004-07-07,198320,False,ari lasso,3.31
285hMzLhJwHVLe9QT9qilk,breakeven,83,the script,2008-07-14,261426,False,the script,4.36
3nqqDo8CcCLke3ZoTgiOKf,the man who can't be moved,81,the script,2008-07-14,241373,False,the script,4.02
7wMq5n8mYSKlQIGECKUgTX,hall of fame (feat. will.i.am),81,#3 deluxe version,2012-10-09,202533,False,the script,3.38
37sINbJZcFdHFAsVNsPq1i,superheroes,74,no sound without silence,2014-09-15,245466,False,the script,4.09
49kjlZP49LMD1MrrcvXDET,for the first time,69,science & faith,2010-09-13,252440,True,the script,4.21
3cdhgO3vgHyOIADMXokd2t,nothing,63,science & faith,2010-09-13,271773,False,the script,4.53
6EzSy7WxNCazx3csu7lxdV,if you could see me now,63,#3 deluxe version,2012-10-09,219546,True,the script,3.66
0Sayb1EWTywPttwJo7zjBt,six degrees of separation,60,#3 deluxe version,2012-10-09,232253,True,the script,3.87
6Vg3QC5UcpdAcGXgUqkjIX,if you ever come back,58,science & faith,2010-09-13,241653,False,the script,4.03
2QWP8NYYplOqEFBYGCcq0S,rain,59,freedom child,2017-01-09,209346,True,the script,3.49
0M3adYbGtyRHACP86dey1H,throne,79,that's the spirit,2015-11-09,191520,False,bring me the horizon,3.19
0WSa1sucoNRcEeULlZVQXj,can you feel my heart,78,sempiternal (expanded edition),2013-01-04,228146,True,bring me the horizon,3.8
7CAbF0By0Fpnbiu6Xn5ZF7,kingslayer (feat. babymetal),74,post human: survival horror,2020-10-30,220041,True,bring me the horizon,3.67
7mczLeiFeYKRb7vtiPjuMb,darkside,72,post human: nex gen,2024-05-24,165357,True,bring me the horizon,2.76
68o1mDkJzpvTshz9xrfduC,wonderwall - spotify singles,73,spotify singles,2025-01-29,240151,False,bring me the horizon,4.0
0gchQwxmBWj5no8NJ8b2yH,sleepwalking,72,sempiternal (expanded edition),2013-01-04,230093,False,bring me the horizon,3.83
6o39Ln9118FKTMbM4BvcEy,drown,72,that's the spirit,2015-11-09,222093,False,bring me the horizon,3.7
0hpWmAB3L0OJ3VBeMkOQUu,kool-aid,69,post human: nex gen,2024-05-24,228470,True,bring me the horizon,3.81
25wdC7CJmCJPgnKw9rYquJ,maybe (feat. bring me the horizon),70,mainstream sellout,2022-03-25,170133,True,mgk,2.84
0Brlm0oPqzabpgIG1D1eU5,lost,67,post human: nex gen,2024-05-24,205481,True,bring me the horizon,3.42
0pqnGHJpmpxLKifKRmU6WP,believer,87,evolve,2017-06-23,204346,False,imagine dragons,3.41
5qaEfEh1AtSdrdrByCP7qR,demons,84,night visions,2012-04-09,177506,False,imagine dragons,2.96
1zB4vmk8tFRmM9UULNzbLB,thunder,85,evolve,2017-06-23,187146,False,imagine dragons,3.12
54ipXppHLA8U4yqpOFTUhr,bones,81,mercury - acts 1 & 2,2022-01-07,165264,False,imagine dragons,2.75
3CIyK1V4JEJkg02E4EJnDl,enemy (with jid) - from the series arcane league of legends,81,mercury - acts 1 & 2,2022-01-07,173381,False,imagine dragons,2.89
62yJjFtgkhUrXktIoSjgP2,radioactive,80,night visions,2012-04-09,186813,False,imagine dragons,3.11
6Qn5zhYkTa37e91HC1D7lb,whatever it takes,83,evolve,2017-06-23,201240,False,imagine dragons,3.35
2RSHsoi04658QL5xgQVov3,bad liar,81,origins (deluxe),2018-09-11,260773,False,imagine dragons,4.35
2FY7b99s15jUprqC0M5NCT,natural,81,origins (deluxe),2018-09-11,189466,False,imagine dragons,3.16
213x4gsFDm04hSqIUkg88w,on top of the world,77,night visions,2012-04-09,192280,False,imagine dragons,3.2
2UgCs0i0rNHUH2jKE5NZHE,sempurna,76,andra & the backbone,2006-12-28,268422,False,andra & the backbone,4.47
7FIexxwjbX5IJ9LxawSdjL,main hati,61,season 2,2008-03-25,238933,False,andra & the backbone,3.98
6y80ayvbK3OIi2pLvRY0tn,hitamku,58,season 2,2008-03-25,266890,False,andra & the backbone,4.45
3sGLfEaXvGBE4gWF1ti0iK,lagi...dan lagi...,54,andra & the backbone,2006-12-28,237400,False,andra & the backbone,3.96
1M91uz2rZo0wBrDolbe7qG,musnah,53,andra & the backbone,2006-12-28,240280,False,andra & the backbone,4.0
4GTl1yGggDLDtbjd8icOYI,tak ada yang bisa,49,season 2,2008-03-25,300651,False,andra & the backbone,5.01
2DrlC7LtDvr1LWxOPFcxMo,jalanmu bukan jalanku,48,"love, faith & hope",2010-08-02,227880,False,andra & the backbone,3.8
7x4OjATuo1Lup96dmZsmNO,tunggu aku,45,"love, faith & hope",2010-08-02,279289,False,andra & the backbone,4.65
7xVk1j1XSOk28FBLEeNmC3,saat dunia masih milik kita,45,andra & the backbone,2006-12-28,303020,False,andra & the backbone,5.05
0sQqdyTWYSbqhXxuMgINOn,seperti hidup kembali,43,season 2,2008-03-25,277432,False,andra & the backbone,4.62
6dGnYIeXmHdcikdzNNDMm2,here comes the sun - remastered 2009,84,abbey road (remastered),1969-09-26,185733,False,the beatles,3.1
7iN1s7xHE4ifF5povM6A48,let it be - remastered 2009,79,let it be (remastered),1970-08-05,243026,False,the beatles,4.05
2EqlS6tkEnglzr7tkKAAYD,come together - remastered 2009,78,abbey road (remastered),1969-09-26,259946,False,the beatles,4.33
3KfbEIOC7YIv90FIfNSZpo,in my life - remastered 2009,77,rubber soul (remastered 2009),1965-03-12,146333,False,the beatles,2.44
5jgFfDIR6FR0gvlA56Nakr,blackbird - remastered 2009,77,the beatles (remastered),1968-11-22,138386,False,the beatles,2.31
3BQHpFgAp4l80e1XslIjNI,yesterday - remastered 2009,77,help! (remastered),1965-06-08,125666,False,the beatles,2.09
1RP85mAmvJ8baqjP53kFJu,hey jude - 2015 mix,70,the beatles 1967 – 1970 (2023 edition),2023-10-11,431453,False,the beatles,7.19
5ZBeML7Lf3FMEVviTyvi8l,twist and shout - remastered 2009,76,please please me (remastered),1963-03-22,155226,False,the beatles,2.59
0pNeVovbiZHkulpGeOx1Gj,something - remastered 2009,75,abbey road (remastered),1969-09-26,182293,False,the beatles,3.04
65vdMBskhx3akkG9vQlSH1,and i love her - remastered 2009,74,a hard day's night (remastered),1964-10-07,149693,False,the beatles,2.49
2QjOHCTQ1Jl3zawyYOpxh6,sweater weather,91,i love you.,2013-04-22,240400,False,the neighbourhood,4.01
2K7xn816oNHJZ0aVqdQsha,softcore,86,hard to imagine the neighbourhood ever changing,2018-02-11,206280,False,the neighbourhood,3.44
5E30LdtzQTGqRvNd7l6kG5,daddy issues,86,wiped out!,2015-10-30,260173,False,the neighbourhood,4.34
2xql0pid3EUwW38AsywxhV,reflections,84,hard to imagine the neighbourhood ever changing,2018-02-11,244013,False,the neighbourhood,4.07
7zwn1eykZtZ5LODrf7c0tS,you get me so high,81,hard to imagine the neighbourhood ever changing,2018-02-11,153000,False,the neighbourhood,2.55
7IL8PSVwLOJxqYne6azxQv,pretty boy,78,chip chrome & the mono-tones,2020-09-25,234093,False,the neighbourhood,3.9
0pxPNTroZcxXA0w6IDgMQJ,a little death,70,i love you. (10th anniversary edition),2013-04-23,209706,False,the neighbourhood,3.5
2u0CelO5c81XS7z3dGpHbS,the beach,74,wiped out!,2015-10-30,255133,False,the neighbourhood,4.25
7brQHA2CgQpcMBiOlfiXYb,afraid,74,i love you.,2013-04-22,251186,True,the neighbourhood,4.19
113xf7t4qNM7038YJvauik,nervous,74,hard to imagine the neighbourhood ever changing,2018-02-11,245000,False,the neighbourhood,4.08
4lK7zM6W6QHu9GNdR2BX8i,kamu cantik kamu baik,65,dunia sempurna,2014-10-05,246674,False,lyla,4.11
7uif31ObowZzcTjk3dxJYE,ga romantis,66,ga romantis,2015-08-10,233040,False,lyla,3.88
5qp8vPqA5Vbz9VqKQ8stCN,magic,63,lebih dari bintang,2013-07-22,230739,False,lyla,3.85
3Q7S90mIA4PjvLglBzUbAs,jantung hati,63,ga romantis,2015-08-10,237640,False,lyla,3.96
5QPtz7osRZDu7P9UqUzpMl,lebih dari bintang,62,lebih dari bintang,2013-07-22,246099,False,lyla,4.1
5JGZU4mMfVOn5BDN5WRroz,dan lagi,55,lebih dari bintang,2013-07-22,248111,False,lyla,4.14
22Oczy0JOx2jVmZ8xvVil9,dengan hati,54,dunia sempurna,2014-10-05,252499,False,lyla,4.21
31or640VomjgwKDnTVzwnk,detik terakhir,48,yang tak terlupakan,2010-07-22,291186,False,lyla,4.85
3cX8AjeL4EyMB8Ok4f9Lqt,mantan kekasih,48,yang tak terlupakan,2010-07-22,241502,False,lyla,4.03
3h7hYK6p2iGzyBUJv0Zlhi,bernafas tanpamu,47,yang tak terlupakan,2010-07-22,229224,False,lyla,3.82
30nitOpjzC3rV54QbLHTV8,hujan,68,indah,2007-07-01,235946,False,utopia,3.93
2mDviWBPhnfsnrB3TB2KRO,antara ada dan tiada,67,utopia,2003-03-01,242213,False,utopia,4.04
4b1kSgvZk3yfOkYrRD8utB,serpihan hati,66,indah,2007-07-01,242106,False,utopia,4.04
525sHGS4t4GYsFvD3TDWHZ,baby doll,60,indah,2007-07-01,208826,False,utopia,3.48
5NGG41cEWnMSXOiN6FJmlH,mencintamu sampai mati,59,mencintamu sampai mati,2010-04-21,208826,False,utopia,3.48
69TNtFkY7ft7FG8cjBb5QK,benci - ballad version,53,indah,2007-07-01,266826,False,utopia,4.45
5FKEkZ0pxjgTVKRDCCeI7S,antara ada dan tiada - acoustic version,51,indah,2007-07-01,235173,False,utopia,3.92
5QGdhyM8NV5A7esXywR0vm,benci,49,kekal,2004-08-12,249040,False,utopia,4.15
6ATvv96ugdnmU35jqa0G4G,lelah,45,indah,2007-07-01,262840,False,utopia,4.38
5xy1b6qEuX5fj3hgdTxDtr,selamanya,44,indah,2007-07-01,259973,False,utopia,4.33
6CwdjQ5TcHvLkcmiqy1I73,ku tak bisa,57,plur,2004-12-22,263422,False,slank,4.39
2MWsWUfa7NDZ4wBChRc4St,terlalu manis - suka suka version,58,kampungan,1991-12-26,302471,False,slank,5.04
3iVZgPRpp2q4rQsugOZdbd,kamu harus pulang,56,generasi biru,1994-11-15,300538,False,slank,5.01
0NBJqji0UphBMxLcoWjVc2,virus,56,virus,2001-09-20,257828,False,slank,4.3
7suq0FFag5QEiQnyihDAhu,mawar merah,56,kampungan,1991-12-26,275620,False,slank,4.59
5yPaTqyhflmpQCk0meh6jf,balikin,55,tujuh,1998-01-20,277637,False,slank,4.63
5JgvmTyhUCPlmaK1jIJA82,maafkan,53,suit suit... he he gadis sexy,1990-11-30,291108,False,slank,4.85
5TxbKgY0scu8P5li3KgyMU,poppies lane memory,52,tujuh,1998-01-20,389075,False,slank,6.48
1gEKGlUWTKz5C5la4cXksh,i miss u but i hate u,52,slank since 1983,2014-12-26,275093,False,slank,4.58
3tAbHdp1JEa1ekwNwQJMzv,terlalu pahit,51,palalopeyank,2017-07-02,255558,False,slank,4.26
6TqtFqq6QgYhQVCM87GKVF,kembali pulang,61,bintang 14 hari,2008-05-03,217600,False,kangen band,3.63
1L7YPMbWve6EUPGa6F9nw5,"tentang aku,kau dan dia",60,"tentang aku,kau dan dia",2007-01-15,346293,False,kangen band,5.77
4Z6MSmemDNEcjNQPIV48b5,terbang bersamaku,60,pujaan hati,2009-11-17,240786,False,kangen band,4.01
0JYpl7ALnMwzZOSp8u1DnX,kehilanganmu berat bagiku,60,jangan bertengkar,2011-08-02,224506,False,kangen band,3.74
4uKHIywtCMJOAh0BFTPeKL,pujaan hati,59,pujaan hati,2009-11-17,281720,False,kangen band,4.7
0MhNhoGoKkOILkpAq80cdc,doy,56,bintang 14 hari,2008-05-03,204826,False,kangen band,3.41
3waxM3i5lEUygfKZMruXDC,cinta sampai mati,56,cinta sampai mati,2022-02-25,223384,False,kangen band,3.72
3fGFS4l6kslmBu8PoJmhMg,yolanda,55,bintang 14 hari,2008-05-03,218279,False,kangen band,3.64
5YISYBrGfgKns4w2WAJLAt,cinta yang sempurna,53,yang sempurna,2007-07-11,312013,False,kangen band,5.2
1Ft6tRM8qZzBMNUeL7DFeN,cinta terlarang,53,jangan bertengkar,2011-08-02,223106,False,kangen band,3.72
1ixNEKbIZTTZ5LIz3rr9jD,cintamu sepahit topi miring,67,semar mesem romo mendem,2013-06-10,294053,False,jogja hip hop foundation,4.9
5KXAm75wLQr1MVtcDtJY0X,jogja istimewa,58,trilogy of jogja,2017-06-21,246023,False,jogja hip hop foundation,4.1
5qiK87eWzikBKpAsV74xjE,cintamu sepahit topi miring (tik-tok edition) - remix,54,cintamu sepahit topi miring (tik-tok edition) [remix],2023-04-20,88826,True,jogja hip hop foundation,1.48
3W0HbwuuEeJhtSRvvb9KUo,song of sabdatama,53,trilogy of jogja,2017-06-21,224721,False,jogja hip hop foundation,3.75
6gBbWCHaUQXZ3xtjl9G43e,ora cucul ora ngebul,48,semar mesem romo mendem,2013-06-10,289066,False,jogja hip hop foundation,4.82
5l4wQkOjFuYfhbsTa4rpKd,ngelmu kyai petruk,47,semar mesem romo mendem,2013-06-10,238413,False,jogja hip hop foundation,3.97
3OXyhwDDemLIiDCwErwVKt,suwukan jaran kepang,42,semar mesem romo mendem,2013-06-10,234306,False,jogja hip hop foundation,3.91
2D0bNRcgPc1Cvot4Yb6cBd,ngene / ngono,42,ngene / ngono,2018-01-01,253274,False,jogja hip hop foundation,4.22
6XR4TW0jJIEVqoZkSckNuA,jogja ora didol,41,trilogy of jogja,2017-06-21,244000,False,jogja hip hop foundation,4.07
5c9GrKflpWcR3uGOJ6aWaT,sedulur,37,sedulur,2017-06-21,262504,False,jogja hip hop foundation,4.38
6FV7RivrHzOwu6SkLRRYmY,you should've known,58,you should've known,2019-01-28,194231,True,hopsin,3.24
7dDLHlyZJBqEWSndlPWyCT,ill mind of hopsin 5,56,ill mind of hopsin 5 - single,2012-07-17,289004,True,hopsin,4.82
2fpzSINgTCbf4sS7LH39G5,sag my pants,54,raw,2010-11-19,219089,True,hopsin,3.65
6DLlxJucyETo8X4YPVIAz7,kumbaya,54,kumbaya,2020-09-06,244843,True,hopsin,4.08
63BZE2xuMQassYSlfNM0FE,be11a ciao,53,be11a ciao,2021-05-17,243429,True,hopsin,4.06
6IY2y3kjjLaNbxW4GLiYQR,ill mind of hopsin 8,53,ill mind of hopsin 8,2016-01-06,390004,True,hopsin,6.5
6iVp2prwrEaeh9f18iP2jt,nocturnal rainbows,51,raw,2010-11-19,306524,True,hopsin,5.11
6rVujfYLm9YmdyjV5xTgsS,ill mind of hopsin 7,50,pound syndrome,2015-07-24,350482,True,hopsin,5.84
5Es5pG548uc04wSlpBKlUN,picasso,50,picasso,2019-08-05,197877,True,hopsin,3.3
0pdT2HQxxKGZdSoA6ORuVx,alone with me,50,alone with me,2021-03-22,261043,True,hopsin,4.35
5eSoySxUnx3xsm0FHFgHiv,"achacho - from ""aranmanai 4""",68,"achacho (from ""aranmanai 4"")",2024-04-14,193056,False,hiphop tamizha,3.22
0zsA45R0SQPfqC5TyDOqY8,neeyum naanum anbe,68,imaikkaa nodigal (original motion picture soundtrack),2018-06-27,285250,False,hiphop tamizha,4.75
4FL8i7miD18FuMN08XGKcM,"takkunu takkunu - from ""mr. local""",66,"takkunu takkunu (from ""mr. local"")",2019-06-04,212727,False,hiphop tamizha,3.55
4nSwWiwtieiNmRAjy9fEXN,kannala kannala - the melting point of love,66,thani oruvan (original motion picture soundtrack),2015-07-22,215456,False,hiphop tamizha,3.59
6EwRpLL5QThnF2k1sZzQpC,kadhal oru aagayam,65,imaikkaa nodigal (original motion picture soundtrack),2018-06-27,161762,False,hiphop tamizha,2.7
1PaxAUxLEVpi75l0nDtwu1,sakkarakatti,65,meesaya murukku (original motion picture soundtrack),2017-07-28,189358,False,hiphop tamizha,3.16
7yk8CT3m3KI8u6DEWc3dFk,enna nadanthalum,64,meesaya murukku (original motion picture soundtrack),2017-07-28,245064,False,hiphop tamizha,4.08
3THVNKs3bdQekA02kK1hWD,kadhale kadhale,63,indru netru naalai (original motion picture soundtrack),2015-07-05,207071,False,hiphop tamizha,3.45
6ih9ThoCJLA9pObWGfHQF2,"kadhalikathey - from ""imaikkaa nodigal""",61,"kadhalikathey (from ""imaikkaa nodigal"")",2017-09-28,202023,False,hiphop tamizha,3.37
